Year,Month,Day,Hour,OMI1,OMI2,OMI3
2014,1,30,0,-0.52203,-0.45991,0.69572
2014,1,31,0,-0.27526,-0.54816,0.6134
2014,2,1,0,0.01014,-0.6032,0.60328
2014,2,2,0,0.32721,-0.61263,0.69454
2014,2,3,0,0.66295,-0.56039,0.86807
2014,2,4,0,0.99533,-0.43246,1.08522
2014,2,5,0,1.29473,-0.22923,1.31487
2014,2,6,0,1.53456,0.02581,1.53477
2014,2,7,0,1.70288,0.29554,1.72833
2014,2,8,0,1.8015,0.548,1.88301
2014,2,9,0,1.83694,0.76491,1.98984
2014,2,10,0,1.81484,0.93927,2.0435
2014,2,11,0,1.7392,1.07069,2.04235
2014,2,12,0,1.61348,1.16216,1.98845
2014,2,13,0,1.44171,1.21817,1.88745
2014,2,14,0,1.22906,1.24355,1.74843
2014,2,15,0,0.98197,1.24262,1.58378
2014,2,16,0,0.70794,1.21851,1.40923
2014,2,17,0,0.41513,1.17259,1.24391
2014,2,18,0,0.11187,1.10393,1.10958
2014,2,19,0,-0.19369,1.00848,1.02691
2014,2,20,0,-0.49342,0.8778,1.00697
2014,2,21,0,-0.77739,0.69689,1.04402
2014,2,22,0,-1.02772,0.44337,1.11928
2014,2,23,0,-1.20763,0.1007,1.21182
2014,2,24,0,-1.27087,-0.29792,1.30533
2014,2,25,0,-1.2204,-0.66322,1.38897
2014,2,26,0,-1.11251,-0.93934,1.45604
2014,2,27,0,-0.99249,-1.12795,1.50243
2014,2,28,0,-0.87948,-1.24657,1.52559
2014,3,1,0,-0.8227,-1.27775,1.5197
2014,3,2,0,-0.74921,-1.29187,1.4934
2014,3,3,0,-0.68465,-1.26972,1.44255
2014,3,4,0,-0.62756,-1.21655,1.36887
2014,3,5,0,-0.57539,-1.13834,1.2755
2014,3,6,0,-0.52494,-1.04216,1.1669
2014,3,7,0,-0.47275,-0.93614,1.04874
2014,3,8,0,-0.41556,-0.82919,0.92749
2014,3,9,0,-0.35065,-0.7304,0.81021
2014,3,10,0,-0.27586,-0.64826,0.70452
2014,3,11,0,-0.18909,-0.58948,0.61906
2014,3,12,0,-0.08708,-0.55732,0.56408
2014,3,13,0,0.03666,-0.54874,0.54997
2014,3,14,0,0.19214,-0.54962,0.58223
2014,3,15,0,0.38159,-0.53515,0.65727
2014,3,16,0,0.58113,-0.49699,0.76466
2014,3,17,0,0.7641,-0.46056,0.89217
2014,3,18,0,0.92555,-0.44723,1.02794
2014,3,19,0,1.06626,-0.45907,1.16089
2014,3,20,0,1.1835,-0.4891,1.28059
2014,3,21,0,1.27248,-0.52747,1.37747
2014,3,22,0,1.32871,-0.56348,1.44325
2014,3,23,0,1.34956,-0.58645,1.47148
2014,3,24,0,1.3349,-0.58666,1.45812
2014,3,25,0,1.28714,-0.55615,1.40215
2014,3,26,0,1.21093,-0.48952,1.30613
2014,3,27,0,1.11243,-0.38437,1.17696
2014,3,28,0,0.9984,-0.24149,1.02719
2014,3,29,0,0.87512,-0.06474,0.87751
2014,3,30,0,0.74736,0.13944,0.76026
2014,3,31,0,0.61746,0.36258,0.71604
2014,4,1,0,0.48437,0.59512,0.76732
2014,4,2,0,0.34449,0.82572,0.8947
2014,4,3,0,0.19233,1.04288,1.06047
2014,4,4,0,0.02294,1.23483,1.23504
2014,4,5,0,-0.16451,1.39071,1.40041
2014,4,6,0,-0.36387,1.50293,1.54635
2014,4,7,0,-0.56294,1.56979,1.66767
2014,4,8,0,-0.74846,1.59573,1.76254
2014,4,9,0,-0.91137,1.58864,1.83149
2014,4,10,0,-1.04842,1.55641,1.87659
2014,4,11,0,-1.16066,1.50513,1.90067
2014,4,12,0,-1.25096,1.43881,1.90659
2014,4,13,0,-1.32223,1.35968,1.89658
2014,4,14,0,-1.37624,1.26873,1.87182
2014,4,15,0,-1.41323,1.16603,1.83217
2014,4,16,0,-1.43197,1.05112,1.77634
2014,4,17,0,-1.43006,0.92331,1.70222
2014,4,18,0,-1.40459,0.78203,1.60762
2014,4,19,0,-1.35281,0.62714,1.4911
2014,4,20,0,-1.27275,0.45912,1.35303
2014,4,21,0,-1.16378,0.27925,1.19682
2014,4,22,0,-1.02684,0.08976,1.03075
2014,4,23,0,-0.86444,-0.10609,0.87093
2014,4,24,0,-0.68052,-0.3039,0.7453
2014,4,25,0,-0.48013,-0.4981,0.69183
2014,4,26,0,-0.26913,-0.68207,0.73325
2014,4,27,0,-0.05405,-0.84844,0.85016
2014,4,28,0,0.15803,-0.98957,1.00211
2014,4,29,0,0.35945,-1.09844,1.15576
2014,4,30,0,0.55163,-1.16665,1.29049
2014,5,1,0,0.71092,-1.19477,1.39029
2014,5,2,0,0.83543,-1.18116,1.44675
2014,5,3,0,0.91863,-1.12881,1.45537
2014,5,4,0,0.95698,-1.04294,1.41546
2014,5,5,0,0.95059,-0.92985,1.32975
2014,5,6,0,0.90324,-0.79604,1.20396
2014,5,7,0,0.82156,-0.64786,1.04628
2014,5,8,0,0.71399,-0.49143,0.86677
2014,5,9,0,0.58956,-0.33284,0.67702
2014,5,10,0,0.45688,-0.17839,0.49047
2014,5,11,0,0.32344,-0.03465,0.32529
2014,5,12,0,0.19535,0.09173,0.21581
2014,5,13,0,0.0774,0.19438,0.20923
2014,5,14,0,-0.02644,0.26786,0.26917
2014,5,15,0,-0.11253,0.30837,0.32827
2014,5,16,0,-0.17727,0.31445,0.36098
2014,5,17,0,-0.21745,0.28723,0.36025
2014,5,18,0,-0.2311,0.23,0.32605
2014,5,19,0,-0.21841,0.14733,0.26346
2014,5,20,0,-0.18197,0.04407,0.18723
2014,5,21,0,-0.12628,-0.07514,0.14695
2014,5,22,0,-0.0568,-0.20589,0.21358
2014,5,23,0,0.02116,-0.34362,0.34427
2014,5,24,0,0.10328,-0.4833,0.49421
2014,5,25,0,0.1868,-0.61923,0.64679
2014,5,26,0,0.27067,-0.74502,0.79266
2014,5,27,0,0.35545,-0.85374,0.92478
2014,5,28,0,0.4428,-0.93815,1.0374
2014,5,29,0,0.53468,-0.99103,1.12606
2014,5,30,0,0.63219,-1.00556,1.18777
2014,5,31,0,0.73417,-0.97601,1.22131
2014,6,1,0,0.83587,-0.89889,1.22747
2014,6,2,0,0.92865,-0.77464,1.20932
2014,6,3,0,1.00167,-0.60892,1.17223
2014,6,4,0,1.04539,-0.41223,1.12373
2014,6,5,0,1.05481,-0.1974,1.07312
2014,6,6,0,1.02993,0.02348,1.0302
2014,6,7,0,0.97407,0.2405,1.00332
2014,6,8,0,0.89164,0.4458,0.99688
2014,6,9,0,0.78674,0.63283,1.00968
2014,6,10,0,0.66273,0.79571,1.03555
2014,6,11,0,0.52227,0.92908,1.06581
2014,6,12,0,0.36777,1.02824,1.09203
2014,6,13,0,0.20171,1.0894,1.10792
2014,6,14,0,0.02702,1.11005,1.11038
2014,6,15,0,-0.15264,1.08914,1.09978
2014,6,16,0,-0.33277,1.02731,1.07986
2014,6,17,0,-0.50805,0.92693,1.05703
2014,6,18,0,-0.67244,0.79209,1.03903
2014,6,19,0,-0.81948,0.62853,1.03276
2014,6,20,0,-0.94261,0.4434,1.04168
2014,6,21,0,-1.03562,0.24507,1.06422
2014,6,22,0,-1.0931,0.04284,1.09394
2014,6,23,0,-1.11088,-0.15339,1.12142
2014,6,24,0,-1.08648,-0.33349,1.13651
2014,6,25,0,-1.0196,-0.48742,1.13011
2014,6,26,0,-0.91259,-0.60555,1.09522
2014,6,27,0,-0.771,-0.67914,1.02746
2014,6,28,0,-0.60403,-0.70101,0.92535
2014,6,29,0,-0.42439,-0.66671,0.79032
2014,6,30,0,-0.24722,-0.57605,0.62686
2014,7,1,0,-0.08762,-0.43435,0.4431
2014,7,2,0,0.04241,-0.25237,0.25591
2014,7,3,0,0.13602,-0.04468,0.14317
2014,7,4,0,0.19163,0.17292,0.25812
2014,7,5,0,0.21143,0.38562,0.43978
2014,7,6,0,0.19936,0.58092,0.61418
2014,7,7,0,0.15966,0.74911,0.76594
2014,7,8,0,0.09605,0.88333,0.88854
2014,7,9,0,0.01152,0.97947,0.97953
2014,7,10,0,-0.09147,1.03588,1.03991
2014,7,11,0,-0.21073,1.05316,1.07403
2014,7,12,0,-0.34386,1.03369,1.08938
2014,7,13,0,-0.48801,0.98126,1.09592
2014,7,14,0,-0.63956,0.90057,1.10457
2014,7,15,0,-0.79397,0.79676,1.12482
2014,7,16,0,-0.94577,0.67506,1.16197
2014,7,17,0,-1.08863,0.54054,1.21544
2014,7,18,0,-1.21564,0.39801,1.27914
2014,7,19,0,-1.31974,0.25214,1.34361
2014,7,20,0,-1.39424,0.10765,1.39839
2014,7,21,0,-1.43354,-0.03041,1.43386
2014,7,22,0,-1.4338,-0.15669,1.44234
2014,7,23,0,-1.39352,-0.26576,1.41863
2014,7,24,0,-1.31367,-0.35279,1.36022
2014,7,25,0,-1.19745,-0.41449,1.26716
2014,7,26,0,-1.04963,-0.44974,1.14192
2014,7,27,0,-0.87565,-0.45994,0.9891
2014,7,28,0,-0.68094,-0.4487,0.81548
2014,7,29,0,-0.47034,-0.4212,0.63137
2014,7,30,0,-0.24805,-0.38346,0.4567
2014,7,31,0,-0.01772,-0.34157,0.34203
2014,8,1,0,0.21742,-0.30174,0.37191
2014,8,2,0,0.45385,-0.26927,0.52772
2014,8,3,0,0.68754,-0.24866,0.73112
2014,8,4,0,0.91371,-0.24327,0.94554
2014,8,5,0,1.12695,-0.25511,1.15546
2014,8,6,0,1.32145,-0.28459,1.35175
2014,8,7,0,1.49158,-0.33043,1.52774
2014,8,8,0,1.63242,-0.38962,1.67827
2014,8,9,0,1.74034,-0.45762,1.7995
2014,8,10,0,1.81333,-0.52857,1.8888
2014,8,11,0,1.85119,-0.59572,1.94469
2014,8,12,0,1.85535,-0.65196,1.96657
2014,8,13,0,1.82857,-0.6904,1.95456
2014,8,14,0,1.77448,-0.70501,1.9094
2014,8,15,0,1.69701,-0.6913,1.83241
2014,8,16,0,1.59982,-0.64689,1.72565
2014,8,17,0,1.4859,-0.57192,1.59217
2014,8,18,0,1.35745,-0.46922,1.43626
2014,8,19,0,1.21602,-0.34407,1.26376
2014,8,20,0,1.06313,-0.20345,1.08243
2014,8,21,0,0.90094,-0.05495,0.90261
2014,8,22,0,0.73263,0.09446,0.73869
2014,8,23,0,0.56239,0.23924,0.61116
2014,8,24,0,0.39477,0.37555,0.54487
2014,8,25,0,0.2339,0.50088,0.5528
2014,8,26,0,0.08289,0.61354,0.61911
2014,8,27,0,-0.05656,0.71218,0.71442
2014,8,28,0,-0.18411,0.79553,0.81656
2014,8,29,0,-0.30062,0.86233,0.91322
2014,8,30,0,-0.4077,0.91129,0.99833
2014,8,31,0,-0.50729,0.94123,1.06923
2014,9,1,0,-0.60103,0.95117,1.12515
2014,9,2,0,-0.68986,0.94041,1.16631
2014,9,3,0,-0.77351,0.9087,1.19334
2014,9,4,0,-0.85033,0.85647,1.20689
2014,9,5,0,-0.91721,0.78499,1.20727
2014,9,6,0,-0.96996,0.69662,1.19419
2014,9,7,0,-1.00377,0.59485,1.16679
2014,9,8,0,-1.01404,0.48413,1.12368
2014,9,9,0,-0.99712,0.36946,1.06337
2014,9,10,0,-0.95084,0.25578,0.98465
2014,9,11,0,-0.87491,0.14729,0.88722
2014,9,12,0,-0.77082,0.04702,0.77225
2014,9,13,0,-0.64177,-0.04325,0.64323
2014,9,14,0,-0.49234,-0.12285,0.50744
2014,9,15,0,-0.32832,-0.19178,0.38023
2014,9,16,0,-0.15652,-0.25034,0.29524
2014,9,17,0,0.01538,-0.29877,0.29916
2014,9,18,0,0.17895,-0.33725,0.38178
2014,9,19,0,0.32538,-0.36599,0.48972
2014,9,20,0,0.44586,-0.38549,0.5894
2014,9,21,0,0.53222,-0.39665,0.66377
2014,9,22,0,0.57761,-0.4008,0.70305
2014,9,23,0,0.57725,-0.39935,0.70192
2014,9,24,0,0.52897,-0.39337,0.6592
2014,9,25,0,0.43359,-0.38318,0.57864
2014,9,26,0,0.29504,-0.3681,0.47175
2014,9,27,0,0.12012,-0.34665,0.36687
2014,9,28,0,-0.08184,-0.31693,0.32733
2014,9,29,0,-0.29963,-0.27736,0.40829
2014,9,30,0,-0.5208,-0.22743,0.56829
2014,10,1,0,-0.73254,-0.16842,0.75165
2014,10,2,0,-0.92252,-0.10386,0.92835
2014,10,3,0,-1.07969,-0.03962,1.08042
2014,10,4,0,-1.19504,0.0164,1.19516
2014,10,5,0,-1.26206,0.05508,1.26326
2014,10,6,0,-1.27675,0.06764,1.27854
2014,10,7,0,-1.23713,0.04851,1.23808
2014,10,8,0,-1.14242,0.00065,1.14242
2014,10,9,0,-0.99393,-0.05778,0.99561
2014,10,10,0,-0.79928,-0.09547,0.80496
2014,10,11,0,-0.57402,-0.08838,0.58079
2014,10,12,0,-0.33423,-0.03737,0.33631
2014,10,13,0,-0.09102,0.0391,0.09907
2014,10,14,0,0.14737,0.11994,0.19001
2014,10,15,0,0.37268,0.18854,0.41766
2014,10,16,0,0.57577,0.23428,0.62161
2014,10,17,0,0.74719,0.25212,0.78858
2014,10,18,0,0.87822,0.24183,0.91091
2014,10,19,0,0.96175,0.20718,0.98381
2014,10,20,0,0.99309,0.15497,1.00511
2014,10,21,0,0.96548,0.15345,0.9776
2014,10,22,0,0.88821,0.14607,0.90014
2014,10,23,0,0.76544,0.13304,0.77692
2014,10,24,0,0.60337,0.1151,0.61425
2014,10,25,0,0.40992,0.09338,0.42042
2014,10,26,0,0.19436,0.06933,0.20635
2014,10,27,0,-0.03309,0.04456,0.0555
2014,10,28,0,-0.26166,0.02064,0.26248
2014,10,29,0,-0.48051,-0.00109,0.48051
2014,10,30,0,-0.67909,-0.01969,0.67937
2014,10,31,0,-0.8476,-0.03476,0.84832
2014,11,1,0,-0.97739,-0.0465,0.97849
2014,11,2,0,-1.06127,-0.05572,1.06273
2014,11,3,0,-1.09389,-0.06377,1.09575
2014,11,4,0,-1.072,-0.07233,1.07443
2014,11,5,0,-0.99463,-0.08326,0.99811
2014,11,6,0,-0.86326,-0.0983,0.86884
2014,11,7,0,-0.68184,-0.1188,0.69212
2014,11,8,0,-0.45671,-0.14546,0.47931
2014,11,9,0,-0.19641,-0.17812,0.26515
2014,11,10,0,0.0886,-0.21566,0.23315
2014,11,11,0,0.36936,-0.28652,0.46747
2014,11,12,0,0.64136,-0.39855,0.7551
2014,11,13,0,0.88934,-0.54117,1.04105
2014,11,14,0,1.10197,-0.69808,1.30448
2014,11,15,0,1.2736,-0.84813,1.53015
2014,11,16,0,1.40562,-0.96585,1.70548
2014,11,17,0,1.50735,-1.02086,1.82051
2014,11,18,0,1.59434,-0.97442,1.86853
2014,11,19,0,1.67461,-0.77862,1.84677
2014,11,20,0,1.70471,-0.42516,1.75693
2014,11,21,0,1.60479,-0.05461,1.60572
2014,11,22,0,1.3917,0.19594,1.40542
2014,11,23,0,1.12267,0.34727,1.17516
2014,11,24,0,0.82772,0.45418,0.94414
2014,11,25,0,0.52425,0.54839,0.75866
2014,11,26,0,0.22682,0.64215,0.68103
2014,11,27,0,-0.05183,0.7362,0.73802
2014,11,28,0,-0.30167,0.82485,0.87828
2014,11,29,0,-0.51605,0.89925,1.0368
2014,11,30,0,-0.69187,0.94984,1.17511
2014,12,1,0,-0.82915,0.96807,1.27462
2014,12,2,0,-0.93014,0.94777,1.32793
2014,12,3,0,-0.99824,0.88576,1.33456
2014,12,4,0,-1.03692,0.7822,1.29886
2014,12,5,0,-1.04867,0.64035,1.22872
2014,12,6,0,-1.0344,0.46617,1.13459
2014,12,7,0,-0.99306,0.26772,1.02852
2014,12,8,0,-0.92176,0.05474,0.92339
2014,12,9,0,-0.8163,-0.1617,0.83216
2014,12,10,0,-0.67225,-0.36922,0.76697
2014,12,11,0,-0.4866,-0.55422,0.73753
2014,12,12,0,-0.25991,-0.70237,0.74891
2014,12,13,0,0.00166,-0.80038,0.80038
2014,12,14,0,0.28564,-0.83908,0.88636
2014,12,15,0,0.57503,-0.81635,0.99855
2014,12,16,0,0.85192,-0.73808,1.12717
2014,12,17,0,1.10071,-0.61604,1.26137
2014,12,18,0,1.30938,-0.46465,1.38938
2014,12,19,0,1.46903,-0.29808,1.49896
2014,12,20,0,1.57295,-0.12861,1.5782
2014,12,21,0,1.61602,0.03413,1.61639
2014,12,22,0,1.59456,0.18338,1.60507
2014,12,23,0,1.50651,0.31532,1.53916
2014,12,24,0,1.35188,0.42881,1.41826
2014,12,25,0,1.1331,0.52502,1.24882
2014,12,26,0,0.85524,0.60675,1.04861
2014,12,27,0,0.5262,0.67759,0.85792
2014,12,28,0,0.15653,0.74098,0.75734
2014,12,29,0,-0.24088,0.79929,0.8348
2014,12,30,0,-0.65124,0.8532,1.07334
2014,12,31,0,-1.03548,0.92975,1.39164
2015,1,1,0,-1.42326,0.97358,1.72439
2015,1,2,0,-1.76957,1.01424,2.03962
2015,1,3,0,-2.06551,1.03625,2.31087
2015,1,4,0,-2.29771,1.0336,2.51949
2015,1,5,0,-2.45475,1.0029,2.65172
2015,1,6,0,-2.52796,0.94423,2.69854
2015,1,7,0,-2.51256,0.86057,2.65585
2015,1,8,0,-2.40868,0.75623,2.5246
2015,1,9,0,-2.22192,0.63503,2.31089
2015,1,10,0,-1.96329,0.49918,2.02575
2015,1,11,0,-1.64834,0.34939,1.68497
2015,1,12,0,-1.29594,0.18591,1.3092
2015,1,13,0,-0.92661,0.0097,0.92666
2015,1,14,0,-0.56095,-0.1766,0.58809
2015,1,15,0,-0.21806,-0.36829,0.428
2015,1,16,0,0.08579,-0.55892,0.56546
2015,1,17,0,0.33813,-0.74099,0.81449
2015,1,18,0,0.53083,-0.9069,1.05083
2015,1,19,0,0.66028,-1.0499,1.24026
2015,1,20,0,0.72715,-1.16479,1.37313
2015,1,21,0,0.73601,-1.24837,1.44918
2015,1,22,0,0.69466,-1.29949,1.47351
2015,1,23,0,0.61342,-1.319,1.45467
2015,1,24,0,0.50431,-1.3095,1.40325
2015,1,25,0,0.38015,-1.27508,1.33055
2015,1,26,0,0.25366,-1.22107,1.24714
2015,1,27,0,0.13662,-1.15367,1.16173
2015,1,28,0,0.03912,-1.07953,1.08024
2015,1,29,0,-0.03084,-1.00505,1.00552
2015,1,30,0,-0.06754,-0.93561,0.93805
2015,1,31,0,-0.06744,-0.87463,0.87722
2015,2,1,0,-0.02895,-0.82246,0.82297
2015,2,2,0,0.04751,-0.77539,0.77684
2015,2,3,0,0.15853,-0.72514,0.74227
2015,2,4,0,0.29551,-0.66038,0.72348
2015,2,5,0,0.44334,-0.57191,0.72363
2015,2,6,0,0.5843,-0.45894,0.74299
2015,2,7,0,0.70583,-0.32908,0.77878
2015,2,8,0,0.80381,-0.19204,0.82644
2015,2,9,0,0.87957,-0.05512,0.88129
2015,2,10,0,0.93635,0.07698,0.93951
2015,2,11,0,0.97773,0.20087,0.99815
2015,2,12,0,1.00706,0.31335,1.05469
2015,2,13,0,1.02735,0.41112,1.10656
2015,2,14,0,1.04101,0.49087,1.15094
2015,2,15,0,1.04964,0.54972,1.18488
2015,2,16,0,1.05383,0.58591,1.20576
2015,2,17,0,1.05319,0.59952,1.21187
2015,2,18,0,1.04644,0.59321,1.20289
2015,2,19,0,1.03162,0.57299,1.18007
2015,2,20,0,1.00619,0.54878,1.14611
2015,2,21,0,0.96653,0.53463,1.10454
2015,2,22,0,0.9068,0.5468,1.0589
2015,2,23,0,0.81951,0.59376,1.012
2015,2,24,0,0.70627,0.65858,0.96568
2015,2,25,0,0.58636,0.71095,0.92156
2015,2,26,0,0.47251,0.74571,0.8828
2015,2,27,0,0.35872,0.77753,0.85629
2015,2,28,0,0.23513,0.82059,0.85361
2015,3,1,0,0.12718,0.87805,0.88721
2015,3,2,0,-0.01387,0.97084,0.97094
2015,3,3,0,-0.16629,1.08763,1.10027
2015,3,4,0,-0.32505,1.22158,1.26409
2015,3,5,0,-0.48561,1.36242,1.44638
2015,3,6,0,-0.64482,1.49728,1.63023
2015,3,7,0,-0.80155,1.61163,1.79995
2015,3,8,0,-0.95683,1.69035,1.94237
2015,3,9,0,-1.11368,1.7185,2.04781
2015,3,10,0,-1.2764,1.68154,2.11111
2015,3,11,0,-1.44934,1.56428,2.1325
2015,3,12,0,-1.634,1.34787,2.11819
2015,3,13,0,-1.8214,1.00536,2.08044
2015,3,14,0,-1.97272,0.5054,2.03643
2015,3,15,0,-2.00063,-0.13748,2.00535
2015,3,16,0,-1.84081,-0.79053,2.00338
2015,3,17,0,-1.5548,-1.31768,2.03805
2015,3,18,0,-1.23452,-1.70533,2.10528
2015,3,19,0,-0.92301,-1.98724,2.19114
2015,3,20,0,-0.63321,-2.18724,2.27705
2015,3,21,0,-0.36807,-2.31578,2.34485
2015,3,22,0,-0.12741,-2.3767,2.38012
2015,3,23,0,0.09014,-2.37201,2.37372
2015,3,24,0,0.28626,-2.30446,2.32218
2015,3,25,0,0.46249,-2.1788,2.22734
2015,3,26,0,0.61964,-2.00195,2.09566
2015,3,27,0,0.75759,-1.7828,1.93709
2015,3,28,0,0.87502,-1.53147,1.76382
2015,3,29,0,0.96944,-1.25853,1.58862
2015,3,30,0,1.0374,-0.97428,1.42317
2015,3,31,0,1.07473,-0.6882,1.2762
2015,4,1,0,1.07732,-0.40807,1.15202
2015,4,2,0,1.04044,-0.14259,1.05016
2015,4,3,0,0.96135,0.09997,0.96653
2015,4,4,0,0.84039,0.31036,0.89587
2015,4,5,0,0.68311,0.47868,0.83413
2015,4,6,0,0.50184,0.59694,0.77985
2015,4,7,0,0.31422,0.66316,0.73384
2015,4,8,0,0.13858,0.6838,0.6977
2015,4,9,0,-0.01103,0.67192,0.67201
2015,4,10,0,-0.12659,0.64289,0.65524
2015,4,11,0,-0.20536,0.61079,0.64439
2015,4,12,0,-0.24822,0.58649,0.63685
2015,4,13,0,-0.25845,0.57715,0.63238
2015,4,14,0,-0.24099,0.58633,0.63393
2015,4,15,0,-0.20198,0.61436,0.64671
2015,4,16,0,-0.14833,0.65892,0.67541
2015,4,17,0,-0.0874,0.7157,0.72102
2015,4,18,0,-0.02651,0.77912,0.77957
2015,4,19,0,0.02743,0.84307,0.84351
2015,4,20,0,0.0684,0.90153,0.90412
2015,4,21,0,0.09165,0.94914,0.95355
2015,4,22,0,0.09409,0.98144,0.98594
2015,4,23,0,0.07459,0.99511,0.9979
2015,4,24,0,0.03417,0.9879,0.98849
2015,4,25,0,-0.02391,0.95861,0.95891
2015,4,26,0,-0.09432,0.90694,0.91183
2015,4,27,0,-0.16995,0.83345,0.8506
2015,4,28,0,-0.24252,0.73959,0.77834
2015,4,29,0,-0.30332,0.62781,0.69724
2015,4,30,0,-0.34613,0.50184,0.60963
2015,5,1,0,-0.36085,0.36362,0.51228
2015,5,2,0,-0.34432,0.2205,0.40887
2015,5,3,0,-0.29572,0.07793,0.30582
2015,5,4,0,-0.21788,-0.05936,0.22583
2015,5,5,0,-0.11688,-0.18792,0.2213
2015,5,6,0,-0.00116,-0.30559,0.30559
2015,5,7,0,0.11936,-0.41108,0.42806
2015,5,8,0,0.23434,-0.50349,0.55535
2015,5,9,0,0.3339,-0.58178,0.67079
2015,5,10,0,0.40938,-0.64468,0.76368
2015,5,11,0,0.45403,-0.69087,0.82671
2015,5,12,0,0.4634,-0.71948,0.8558
2015,5,13,0,0.43555,-0.73079,0.85074
2015,5,14,0,0.37104,-0.72678,0.81601
2015,5,15,0,0.2728,-0.71128,0.7618
2015,5,16,0,0.14613,-0.68942,0.70474
2015,5,17,0,-0.00137,-0.66636,0.66636
2015,5,18,0,-0.15977,-0.64595,0.66541
2015,5,19,0,-0.31723,-0.63019,0.70553
2015,5,20,0,-0.46076,-0.61966,0.77219
2015,5,21,0,-0.57732,-0.61473,0.84332
2015,5,22,0,-0.65504,-0.61667,0.89964
2015,5,23,0,-0.68439,-0.62807,0.9289
2015,5,24,0,-0.65903,-0.65258,0.92746
2015,5,25,0,-0.57632,-0.69396,0.90207
2015,5,26,0,-0.43735,-0.75479,0.87235
2015,5,27,0,-0.24651,-0.83509,0.87072
2015,5,28,0,-0.01073,-0.93105,0.93112
2015,5,29,0,0.26137,-1.03424,1.06675
2015,5,30,0,0.55998,-1.13147,1.26246
2015,5,31,0,0.87379,-1.20591,1.4892
2015,6,1,0,1.1888,-1.23984,1.71769
2015,6,2,0,1.48704,-1.21917,1.92293
2015,6,3,0,1.74704,-1.13797,2.08497
2015,6,4,0,1.94756,-0.99984,2.18922
2015,6,5,0,2.0728,-0.81433,2.22703
2015,6,6,0,2.11567,-0.59109,2.19669
2015,6,7,0,2.07765,-0.33638,2.10471
2015,6,8,0,1.96689,-0.0531,1.96761
2015,6,9,0,1.79586,0.25696,1.81415
2015,6,10,0,1.5794,0.59078,1.68627
2015,6,11,0,1.33304,0.94246,1.63256
2015,6,12,0,1.07151,1.30265,1.68673
2015,6,13,0,0.80745,1.65873,1.84482
2015,6,14,0,0.55055,1.99573,2.07028
2015,6,15,0,0.30699,2.29761,2.31803
2015,6,16,0,0.07948,2.54868,2.54992
2015,6,17,0,-0.13243,2.7351,2.7383
2015,6,18,0,-0.33161,2.84602,2.86528
2015,6,19,0,-0.52243,2.87453,2.92162
2015,6,20,0,-0.70979,2.81803,2.90604
2015,6,21,0,-0.89805,2.67834,2.82489
2015,6,22,0,-1.09018,2.46128,2.69192
2015,6,23,0,-1.28691,2.17595,2.52802
2015,6,24,0,-1.48608,1.83384,2.36038
2015,6,25,0,-1.68228,1.44793,2.21959
2015,6,26,0,-1.86685,1.03199,2.1331
2015,6,27,0,-2.02845,0.60036,2.11543
2015,6,28,0,-2.15453,0.16834,2.1611
2015,6,29,0,-2.23369,-0.24726,2.24733
2015,6,30,0,-2.25857,-0.62809,2.34428
2015,7,1,0,-2.22781,-0.95599,2.42426
2015,7,2,0,-2.14563,-1.21629,2.46639
2015,7,3,0,-2.01895,-1.40124,2.45756
2015,7,4,0,-1.85389,-1.51153,2.39199
2015,7,5,0,-1.65388,-1.55552,2.27045
2015,7,6,0,-1.42,-1.54689,2.09983
2015,7,7,0,-1.15264,-1.50211,1.89339
2015,7,8,0,-0.85359,-1.43794,1.67221
2015,7,9,0,-0.52758,-1.36939,1.46751
2015,7,10,0,-0.18299,-1.30823,1.32097
2015,7,11,0,0.16822,-1.26191,1.27307
2015,7,12,0,0.51136,-1.23313,1.33496
2015,7,13,0,0.83041,-1.22002,1.47581
2015,7,14,0,1.10962,-1.21677,1.64675
2015,7,15,0,1.33518,-1.21481,1.80512
2015,7,16,0,1.49654,-1.20423,1.92088
2015,7,17,0,1.58734,-1.17525,1.97506
2015,7,18,0,1.6058,-1.11976,1.95767
2015,7,19,0,1.55443,-1.03248,1.86608
2015,7,20,0,1.43944,-0.91167,1.70386
2015,7,21,0,1.26991,-0.75937,1.47964
2015,7,22,0,1.05695,-0.58093,1.20608
2015,7,23,0,0.81305,-0.38402,0.89918
2015,7,24,0,0.55166,-0.17742,0.57949
2015,7,25,0,0.28666,0.03005,0.28823
2015,7,26,0,0.0318,0.23025,0.23244
2015,7,27,0,-0.19995,0.41595,0.46151
2015,7,28,0,-0.39716,0.58077,0.70359
2015,7,29,0,-0.55043,0.71926,0.90571
2015,7,30,0,-0.65285,0.82693,1.05357
2015,7,31,0,-0.70016,0.90037,1.14056
2015,8,1,0,-0.69182,0.93732,1.16498
2015,8,2,0,-0.63062,0.9366,1.12911
2015,8,3,0,-0.52305,0.89811,1.03932
2015,8,4,0,-0.37917,0.82293,0.90608
2015,8,5,0,-0.21191,0.71362,0.74442
2015,8,6,0,-0.03602,0.57461,0.57573
2015,8,7,0,0.13346,0.41238,0.43344
2015,8,8,0,0.28269,0.2355,0.36793
2015,8,9,0,0.40052,0.05411,0.40415
2015,8,10,0,0.47955,-0.12082,0.49454
2015,8,11,0,0.5168,-0.2785,0.58706
